id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup,League,Season
10050,Micky van de Ven,13,1031,0,0.7710057385265827,2,1.1784075498580933,6,2,4,0,D S,Tottenham,0,0.7710057385265827,5.82832533121109,4.649917840957642,EPL,2024
10053,Paris Maghoma,8,89,0,0.0355504304170608,0,0.1064981892704963,1,1,0,0,S,Brentford,0,0.0355504304170608,1.1534059420228004,1.011357307434082,EPL,2024
10072,Samuel Edozie,2,57,0,0.0,0,0.0817131176590919,0,1,1,0,S,Southampton,0,0.0,0.6017810702323914,0.5200679302215576,EPL,2024
10120,Conor Bradley,19,736,0,1.1355030871927738,2,1.9162586014717815,10,7,4,0,D S,Liverpool,0,1.1355030871927738,7.865552997216582,5.193093849346042,EPL,2024
10184,Archie Gray,28,1729,0,0.0294456556439399,0,0.1526386328041553,1,3,1,0,D M S,Tottenham,0,0.0294456556439399,4.387982405722141,4.24487853422761,EPL,2024
10187,Jarell Quansah,13,478,0,0.0915264189243316,0,0.1051452979445457,1,2,2,0,D S,Liverpool,0,0.0915264189243316,2.4939724653959274,2.420603469014168,EPL,2024
10216,Lewis Hall,27,2200,0,0.5363848507404327,4,3.951083693653345,11,33,3,0,D S,Newcastle United,0,0.5363848507404327,12.689174748957155,10.644899234175682,EPL,2024
10292,Nathan Patterson,10,332,0,0.0711022391915321,1,0.4205229729413986,1,4,1,0,D S,Everton,0,0.0711022391915321,0.6194286607205868,0.4873095341026783,EPL,2024
10293,Toti,31,2622,0,0.9773350562900304,1,0.9932401478290558,7,9,7,0,D S,Wolverhampton Wanderers,0,0.9773350562900304,7.025007907301188,6.87811416387558,EPL,2024
10327,Chiquinho,1,5,0,0.0,0,0.0162079948931932,0,1,0,0,S,Wolverhampton Wanderers,0,0.0,0.0610991492867469,0.0610991492867469,EPL,2024
10564,Leny Yoro,21,1152,0,1.1257849335670471,0,0.0538205839693546,5,2,5,0,D S,Manchester United,0,1.1257849335670471,4.256799969822168,3.426286725327373,EPL,2024
10696,Noussair Mazraoui,37,2881,0,0.814534755423665,1,1.5644007651135323,13,20,3,0,D S,Manchester United,0,0.814534755423665,10.547775242477655,9.085838556289673,EPL,2024
10697,Ryan Gravenberch,37,3199,0,1.3318934980779886,4,2.415423891507089,20,26,6,1,M,Liverpool,0,1.3318934980779886,21.408910930156708,19.362357161939144,EPL,2024
10718,Jay Stansfield,1,1,0,0.0,0,0.0,0,0,0,0,S,Fulham,0,0.0,0.0,0.0,EPL,2024
10721,Sepp van den Berg,31,2602,0,2.1477734111249447,0,1.029765497893095,20,7,3,0,D S,Brentford,0,2.1477734111249447,11.545481179840865,9.674979363568127,EPL,2024
10747,James Hill,10,458,0,0.1945150233805179,1,0.3440760616213083,6,3,1,0,D S,Bournemouth,0,0.1945150233805179,2.397958781570196,2.091702576726675,EPL,2024
10758,Harry Toffolo,4,122,0,0.0225998293608427,0,0.0,1,0,1,0,D S,Nottingham Forest,0,0.0225998293608427,0.0423618219792842,0.0197619926184415,EPL,2024
10803,Tyrell Malacia,3,102,0,0.0,0,0.0620109774172306,0,1,1,0,D S,Manchester United,0,0.0,0.0620109774172306,0.0,EPL,2024
