match_id,date,home_team,away_team,home_goals,away_goals,dr_pre,p_home,p_draw,p_away,k_eff,home_elo_post,away_elo_post
23152,2023-11-04 14:30:00,Hoffenheim,Bayer Leverkusen,2,3,44.88,0.3855,0.3414,-0.1123,2.261,1498.9,1516.54
23146,2023-11-04 17:30:00,Borussia Dortmund,Bayern Munich,0,4,55.68,0.4053,0.3304,-0.1409,5.224,1514.82,1525.1
23149,2023-11-05 14:30:00,Wolfsburg,Werder Bremen,2,2,67.91,0.4281,0.3177,-0.1739,3.337,1499.97,1492.64
23153,2023-11-05 16:30:00,FC Heidenheim,VfB Stuttgart,2,0,47.21,0.3897,0.3391,-0.1185,3.589,1495.24,1504.86
23158,2023-11-10 19:30:00,Borussia M.Gladbach,Wolfsburg,4,0,56.49,0.4068,0.3296,-0.1431,5.324,1498.74,1497.69
23155,2023-11-11 14:30:00,Bayern Munich,FC Heidenheim,4,2,89.86,0.4697,0.2946,-0.2341,3.581,1526.47,1493.86
23161,2023-11-11 14:30:00,Augsburg,Hoffenheim,1,1,53.65,0.4015,0.3325,-0.1355,3.393,1492.33,1499.13
23162,2023-11-11 14:30:00,VfB Stuttgart,Borussia Dortmund,2,1,50.04,0.3949,0.3362,-0.1259,2.299,1505.87,1513.81
23163,2023-11-11 14:30:00,Darmstadt,Mainz 05,0,0,60.08,0.4134,0.3259,-0.1527,3.393,1490.9,1491.34
23160,2023-11-11 17:30:00,Bochum,FC Cologne,1,1,58.43,0.4104,0.3276,-0.1483,3.393,1488.86,1490.94
23157,2023-11-12 14:30:00,Bayer Leverkusen,Union Berlin,4,0,82.42,0.4555,0.3025,-0.2135,5.278,1518.62,1492.05
23159,2023-11-12 16:30:00,Werder Bremen,Eintracht Frankfurt,2,2,46.53,0.3885,0.3397,-0.1167,3.402,1492.45,1506.31
23156,2023-11-12 19:30:00,RasenBallsport Leipzig,Freiburg,3,1,73.84,0.4393,0.3115,-0.19,3.626,1516.19,1499.41
23169,2023-11-24 19:30:00,FC Cologne,Bayern Munich,0,1,24.47,0.3491,0.3616,-0.0598,2.417,1489.66,1527.75
23164,2023-11-25 14:30:00,Borussia Dortmund,Borussia M.Gladbach,4,2,75.07,0.4416,0.3102,-0.1934,3.745,1515.32,1497.23
23165,2023-11-25 14:30:00,Union Berlin,Augsburg,1,1,59.72,0.4128,0.3262,-0.1518,3.525,1491.78,1492.6
23166,2023-11-25 14:30:00,Freiburg,Darmstadt,1,1,68.5,0.4292,0.3171,-0.1755,3.525,1499.1,1491.21
23168,2023-11-25 14:30:00,Wolfsburg,RasenBallsport Leipzig,2,1,41.51,0.3793,0.3448,-0.1035,2.398,1498.77,1515.11
23171,2023-11-25 14:30:00,Werder Bremen,Bayer Leverkusen,0,3,33.83,0.3656,0.3525,-0.0836,4.813,1489.84,1521.22
23167,2023-11-25 17:30:00,Eintracht Frankfurt,VfB Stuttgart,1,2,60.45,0.4141,0.3255,-0.1537,2.378,1504.94,1507.24
23172,2023-11-26 14:30:00,FC Heidenheim,Bochum,0,0,65.0,0.4226,0.3208,-0.166,3.535,1493.57,1489.15
23170,2023-11-26 16:30:00,Hoffenheim,Mainz 05,1,1,67.8,0.4279,0.3179,-0.1736,3.535,1498.83,1491.64
23181,2023-12-01 18:30:00,Darmstadt,FC Cologne,0,1,61.56,0.4162,0.3243,-0.1567,2.416,1489.81,1491.05
23174,2023-12-02 14:30:00,RasenBallsport Leipzig,FC Heidenheim,2,1,81.54,0.4539,0.3034,-0.2111,2.402,1516.06,1492.62
23177,2023-12-02 14:30:00,Borussia M.Gladbach,Hoffenheim,2,1,58.4,0.4103,0.3276,-0.1482,2.426,1498.27,1497.79
23178,2023-12-02 14:30:00,Bochum,Wolfsburg,3,1,50.39,0.3955,0.3358,-0.1269,3.86,1490.84,1497.08
23180,2023-12-02 17:30:00,VfB Stuttgart,Werder Bremen,2,0,77.4,0.446,0.3078,-0.1998,3.814,1508.76,1488.31
23176,2023-12-03 14:30:00,Mainz 05,Freiburg,0,1,52.55,0.3995,0.3336,-0.1326,2.439,1490.26,1500.48
23175,2023-12-03 16:30:00,Bayer Leverkusen,Borussia Dortmund,1,1,65.9,0.4243,0.3198,-0.1684,3.603,1520.92,1515.63
23179,2023-12-03 18:30:00,Augsburg,Eintracht Frankfurt,2,1,47.65,0.3905,0.3386,-0.1196,2.445,1493.67,1503.87
23187,2023-12-08 19:30:00,Hoffenheim,Bochum,3,1,66.95,0.4263,0.3187,-0.1713,3.906,1499.41,1489.22
23183,2023-12-09 14:30:00,Union Berlin,Borussia M.Gladbach,3,1,53.51,0.4013,0.3326,-0.1352,3.929,1493.48,1496.57
23184,2023-12-09 14:30:00,Eintracht Frankfurt,Bayern Munich,5,1,36.12,0.3697,0.3502,-0.0895,5.8,1506.51,1525.11
23185,2023-12-09 14:30:00,Wolfsburg,Freiburg,0,1,56.6,0.407,0.3295,-0.1434,2.475,1495.67,1501.89
23188,2023-12-09 14:30:00,Werder Bremen,Augsburg,2,0,54.64,0.4033,0.3315,-0.1382,3.927,1490.0,1491.98
23190,2023-12-09 14:30:00,FC Heidenheim,Darmstadt,3,2,62.81,0.4185,0.323,-0.1601,2.469,1493.66,1488.78
23182,2023-12-09 17:30:00,Borussia Dortmund,RasenBallsport Leipzig,2,3,59.57,0.4125,0.3264,-0.1514,2.472,1514.2,1517.48
23189,2023-12-10 14:30:00,VfB Stuttgart,Bayer Leverkusen,1,1,47.84,0.3909,0.3384,-0.1201,3.673,1508.54,1521.14
23186,2023-12-10 16:30:00,FC Cologne,Mainz 05,0,0,60.79,0.4148,0.3251,-0.1546,3.673,1490.77,1490.55
23196,2023-12-15 19:30:00,Borussia M.Gladbach,Werder Bremen,2,2,66.56,0.4255,0.3191,-0.1702,3.734,1496.25,1490.32
23195,2023-12-16 14:30:00,Mainz 05,FC Heidenheim,0,1,56.89,0.4075,0.3292,-0.1442,2.523,1489.1,1495.1
23197,2023-12-16 14:30:00,Bochum,Union Berlin,3,0,55.74,0.4054,0.3303,-0.1411,5.049,1491.39,1491.31
23198,2023-12-16 14:30:00,Augsburg,Borussia Dortmund,1,1,37.78,0.3726,0.3485,-0.0938,3.734,1491.81,1514.38
23199,2023-12-16 14:30:00,Darmstadt,Wolfsburg,0,1,53.11,0.4005,0.333,-0.1341,2.527,1487.34,1497.1
23192,2023-12-16 17:30:00,RasenBallsport Leipzig,Hoffenheim,3,1,78.07,0.4473,0.3071,-0.2016,3.962,1519.06,1497.83
23193,2023-12-17 14:30:00,Freiburg,FC Cologne,2,0,71.12,0.4341,0.3144,-0.1826,3.985,1503.52,1489.14
23194,2023-12-17 16:30:00,Bayer Leverkusen,Eintracht Frankfurt,3,0,74.63,0.4408,0.3107,-0.1922,5.02,1523.17,1504.48
23191,2023-12-17 18:30:00,Bayern Munich,VfB Stuttgart,3,0,76.56,0.4444,0.3087,-0.1975,5.016,1527.12,1506.53
23206,2023-12-19 17:30:00,Werder Bremen,RasenBallsport Leipzig,1,1,31.26,0.361,0.355,-0.077,3.765,1490.18,1519.21
23200,2023-12-19 19:30:00,Borussia Dortmund,Mainz 05,1,1,85.27,0.461,0.2995,-0.2214,3.775,1513.96,1489.52
23205,2023-12-19 19:30:00,Hoffenheim,Darmstadt,3,3,70.49,0.4329,0.315,-0.1809,3.775,1497.49,1487.69
23201,2023-12-20 17:30:00,Union Berlin,FC Cologne,2,0,62.17,0.4173,0.3237,-0.1584,4.034,1493.01,1487.44
23202,2023-12-20 19:30:00,Bayer Leverkusen,Bochum,4,0,91.78,0.4734,0.2926,-0.2394,5.849,1525.39,1489.17
23203,2023-12-20 19:30:00,Eintracht Frankfurt,Borussia M.Gladbach,2,1,68.23,0.4287,0.3174,-0.1748,2.545,1505.53,1495.2
23204,2023-12-20 19:30:00,Wolfsburg,Bayern Munich,1,2,29.98,0.3587,0.3563,-0.0737,2.589,1495.71,1528.51
23207,2023-12-20 19:30:00,VfB Stuttgart,Augsburg,3,0,74.73,0.4409,0.3106,-0.1925,5.076,1508.58,1489.76
23208,2023-12-20 19:30:00,FC Heidenheim,Freiburg,3,2,51.58,0.3977,0.3346,-0.13,2.564,1496.22,1502.41
23209,2024-01-12 19:30:00,Bayern Munich,Hoffenheim,3,0,91.02,0.4719,0.2934,-0.2373,5.367,1530.56,1495.44
23210,2024-01-13 14:30:00,RasenBallsport Leipzig,Eintracht Frankfurt,0,1,73.68,0.4389,0.3117,-0.1896,2.704,1517.6,1507.14
23211,2024-01-13 14:30:00,Freiburg,Union Berlin,0,0,69.4,0.4309,0.3162,-0.1779,4.032,1502.05,1493.37
23212,2024-01-13 14:30:00,Mainz 05,Wolfsburg,1,1,53.81,0.4018,0.3323,-0.136,4.032,1489.25,1495.98
23214,2024-01-13 14:30:00,FC Cologne,FC Heidenheim,1,1,51.23,0.3971,0.335,-0.1291,4.032,1487.18,1496.48
23216,2024-01-13 14:30:00,Augsburg,Bayer Leverkusen,0,1,24.36,0.3489,0.3617,-0.0595,2.764,1488.29,1526.86
23217,2024-01-13 17:30:00,Darmstadt,Borussia Dortmund,0,3,33.73,0.3654,0.3526,-0.0833,5.505,1484.7,1516.94
23215,2024-01-14 14:30:00,Bochum,Werder Bremen,1,1,58.99,0.4114,0.327,-0.1498,4.043,1488.86,1490.48
23213,2024-01-14 16:30:00,Borussia M.Gladbach,VfB Stuttgart,3,1,46.62,0.3886,0.3397,-0.1169,4.349,1497.12,1506.66
23220,2024-01-20 14:30:00,Freiburg,Hoffenheim,3,2,66.61,0.4256,0.3191,-0.1704,2.765,1503.2,1494.3
23223,2024-01-20 14:30:00,FC Cologne,Borussia Dortmund,0,4,30.24,0.3592,0.356,-0.0744,6.525,1483.68,1520.45
23224,2024-01-20 14:30:00,Bochum,VfB Stuttgart,1,0,42.2,0.3806,0.3441,-0.1053,2.795,1490.11,1505.41
23225,2024-01-20 14:30:00,FC Heidenheim,Wolfsburg,1,1,60.49,0.4142,0.3254,-0.1538,4.11,1496.16,1496.3
23226,2024-01-20 14:30:00,Darmstadt,Eintracht Frankfurt,2,2,37.57,0.3722,0.3488,-0.0932,4.11,1484.51,1507.33
23219,2024-01-20 17:30:00,RasenBallsport Leipzig,Bayer Leverkusen,2,3,50.74,0.3962,0.3355,-0.1278,2.785,1516.03,1528.43
23218,2024-01-21 14:30:00,Bayern Munich,Werder Bremen,0,1,100.08,0.4893,0.2837,-0.2623,2.732,1528.83,1492.2
23222,2024-01-21 16:30:00,Borussia M.Gladbach,Augsburg,1,2,68.83,0.4298,0.3168,-0.1764,2.77,1495.49,1489.92
23173,2024-01-24 18:30:00,Bayern Munich,Union Berlin,1,0,95.47,0.4805,0.2886,-0.2496,2.76,1529.87,1492.33
23230,2024-01-26 19:30:00,Eintracht Frankfurt,Mainz 05,1,0,78.08,0.4473,0.3071,-0.2016,2.804,1508.45,1488.13
23231,2024-01-27 14:30:00,Wolfsburg,FC Cologne,1,1,72.62,0.437,0.3128,-0.1867,4.189,1495.91,1484.07
23232,2024-01-27 14:30:00,Hoffenheim,FC Heidenheim,1,1,58.13,0.4098,0.3279,-0.1475,4.189,1493.99,1496.47
23233,2024-01-27 14:30:00,Werder Bremen,Freiburg,3,1,49.01,0.393,0.3372,-0.1232,4.502,1494.18,1501.22
23234,2024-01-27 14:30:00,Augsburg,Bayern Munich,2,3,20.05,0.3414,0.3659,-0.0487,2.878,1488.41,1531.38
23235,2024-01-27 14:30:00,VfB Stuttgart,RasenBallsport Leipzig,5,2,49.38,0.3937,0.3369,-0.1242,5.68,1507.9,1513.54
23229,2024-01-27 17:30:00,Bayer Leverkusen,Borussia M.Gladbach,0,0,92.94,0.4756,0.2913,-0.2426,4.189,1527.92,1496.0
23228,2024-01-28 14:30:00,Union Berlin,Darmstadt,1,0,67.82,0.4279,0.3178,-0.1736,2.825,1493.5,1483.35
23227,2024-01-28 16:30:00,Borussia Dortmund,Bochum,3,1,90.33,0.4706,0.2941,-0.2354,4.433,1522.14,1488.42
23243,2024-02-02 19:30:00,FC Heidenheim,Borussia Dortmund,0,0,34.33,0.3665,0.352,-0.0849,4.271,1496.29,1522.32
23236,2024-02-03 14:30:00,Bayern Munich,Borussia M.Gladbach,3,1,95.38,0.4803,0.2887,-0.2493,4.497,1533.06,1494.31
23238,2024-02-03 14:30:00,Freiburg,VfB Stuttgart,1,3,53.32,0.4009,0.3328,-0.1347,4.581,1498.62,1510.5
23240,2024-02-03 14:30:00,Mainz 05,Werder Bremen,0,1,53.95,0.4021,0.3322,-0.1363,2.889,1486.49,1495.82
23242,2024-02-03 14:30:00,Bochum,Augsburg,1,1,60.01,0.4133,0.3259,-0.1525,4.271,1488.09,1488.74
23244,2024-02-03 14:30:00,Darmstadt,Bayer Leverkusen,0,2,15.43,0.3335,0.3703,-0.0372,4.659,1480.93,1530.34
23241,2024-02-03 17:30:00,FC Cologne,Eintracht Frankfurt,2,0,35.62,0.3688,0.3507,-0.0882,4.617,1486.17,1506.34
23239,2024-02-04 14:30:00,Wolfsburg,Hoffenheim,2,2,61.92,0.4169,0.324,-0.1577,4.282,1495.57,1494.32
23237,2024-02-04 16:30:00,RasenBallsport Leipzig,Union Berlin,2,0,80.04,0.451,0.305,-0.207,4.539,1515.34,1491.7
23221,2024-02-07 17:30:00,Mainz 05,Union Berlin,1,1,54.79,0.4036,0.3313,-0.1386,4.318,1486.19,1492.0
23246,2024-02-09 19:30:00,Borussia Dortmund,Freiburg,3,0,83.7,0.458,0.3011,-0.2171,5.814,1524.6,1496.35
23245,2024-02-10 14:30:00,Borussia M.Gladbach,Darmstadt,0,0,73.38,0.4384,0.312,-0.1888,4.353,1493.9,1481.34
23248,2024-02-10 14:30:00,Union Berlin,Wolfsburg,1,0,56.42,0.4066,0.3296,-0.1429,2.942,1493.26,1494.31
23249,2024-02-10 14:30:00,Werder Bremen,FC Heidenheim,1,2,59.53,0.4124,0.3264,-0.1513,2.938,1494.13,1497.98
23251,2024-02-10 14:30:00,Augsburg,RasenBallsport Leipzig,2,2,33.4,0.3648,0.3529,-0.0825,4.353,1488.56,1515.52
23252,2024-02-10 14:30:00,Eintracht Frankfurt,Bochum,1,1,78.25,0.4476,0.3069,-0.2021,4.353,1505.9,1488.53
23250,2024-02-10 17:30:00,Bayer Leverkusen,Bayern Munich,3,0,57.27,0.4082,0.3288,-0.1452,5.882,1532.85,1530.55
23253,2024-02-11 14:30:00,VfB Stuttgart,Mainz 05,3,1,84.31,0.4591,0.3005,-0.2187,4.619,1512.3,1484.38
23247,2024-02-11 16:30:00,Hoffenheim,FC Cologne,1,1,68.15,0.4285,0.3175,-0.1745,4.365,1493.94,1486.55
23258,2024-02-16 19:30:00,FC Cologne,Werder Bremen,0,1,52.43,0.3993,0.3337,-0.1323,3.004,1484.85,1495.83
23256,2024-02-17 14:30:00,Wolfsburg,Borussia Dortmund,1,1,29.71,0.3583,0.3565,-0.0731,4.438,1494.15,1524.76
23257,2024-02-17 14:30:00,Mainz 05,Augsburg,1,0,55.83,0.4055,0.3303,-0.1413,3.0,1485.67,1487.27
23259,2024-02-17 14:30:00,Hoffenheim,Union Berlin,0,1,60.69,0.4146,0.3252,-0.1544,2.993,1492.22,1494.98
23261,2024-02-17 14:30:00,FC Heidenheim,Bayer Leverkusen,1,2,25.13,0.3502,0.361,-0.0614,3.041,1496.37,1534.46
23262,2024-02-17 14:30:00,Darmstadt,VfB Stuttgart,1,2,29.04,0.3571,0.3572,-0.0713,3.036,1479.71,1513.93
23254,2024-02-17 17:30:00,RasenBallsport Leipzig,Borussia M.Gladbach,2,0,81.62,0.454,0.3033,-0.2114,4.701,1517.37,1492.05
23255,2024-02-18 14:30:00,Freiburg,Eintracht Frankfurt,3,3,50.44,0.3956,0.3358,-0.127,4.45,1496.06,1506.19
23260,2024-02-18 16:30:00,Bochum,Bayern Munich,3,2,17.98,0.3378,0.3679,-0.0436,3.059,1490.0,1529.09
23268,2024-02-23 19:30:00,Bayer Leverkusen,Mainz 05,2,1,108.79,0.506,0.2744,-0.2865,2.988,1535.53,1484.61
23263,2024-02-24 14:30:00,VfB Stuttgart,FC Cologne,1,1,89.07,0.4682,0.2954,-0.2319,4.524,1513.4,1485.38
23265,2024-02-24 14:30:00,Werder Bremen,Darmstadt,1,1,76.12,0.4436,0.3091,-0.1963,4.524,1495.39,1480.16
23266,2024-02-24 14:30:00,Borussia M.Gladbach,Bochum,5,2,62.05,0.4171,0.3238,-0.158,6.099,1494.61,1487.43
23269,2024-02-24 14:30:00,Union Berlin,FC Heidenheim,2,2,58.62,0.4107,0.3274,-0.1488,4.524,1494.65,1496.7
23271,2024-02-24 17:30:00,Bayern Munich,RasenBallsport Leipzig,2,1,71.71,0.4352,0.3138,-0.1842,3.036,1530.33,1516.14
23267,2024-02-25 14:30:00,Eintracht Frankfurt,Wolfsburg,2,2,72.04,0.4358,0.3134,-0.1851,4.536,1505.77,1494.57
23270,2024-02-25 16:30:00,Borussia Dortmund,Hoffenheim,2,3,92.55,0.4749,0.2917,-0.2415,3.017,1522.89,1494.09
23264,2024-02-25 18:30:00,Augsburg,Freiburg,2,1,51.21,0.397,0.335,-0.129,3.073,1488.61,1494.73
23273,2024-03-01 19:30:00,Freiburg,Bayern Munich,2,2,24.4,0.349,0.3617,-0.0596,4.611,1494.59,1530.46
23272,2024-03-02 14:30:00,Union Berlin,Borussia Dortmund,0,2,31.76,0.3619,0.3545,-0.0783,4.994,1491.96,1525.58
23275,2024-03-02 14:30:00,Mainz 05,Borussia M.Gladbach,1,1,49.99,0.3948,0.3362,-0.1258,4.611,1484.32,1494.9
23278,2024-03-02 14:30:00,Bochum,RasenBallsport Leipzig,1,4,31.29,0.3611,0.355,-0.0771,6.303,1484.03,1519.53
23279,2024-03-02 14:30:00,FC Heidenheim,Eintracht Frankfurt,1,2,50.94,0.3965,0.3353,-0.1283,3.124,1494.94,1507.53
23280,2024-03-02 14:30:00,Darmstadt,Augsburg,0,6,51.55,0.3976,0.3346,-0.1299,7.251,1476.06,1492.7
23274,2024-03-02 17:30:00,Wolfsburg,VfB Stuttgart,2,3,41.17,0.3787,0.3452,-0.1026,3.137,1492.84,1515.13
23276,2024-03-03 14:30:00,FC Cologne,Bayer Leverkusen,0,2,9.85,0.324,0.3755,-0.0236,5.057,1482.79,1538.12
23277,2024-03-03 16:30:00,Hoffenheim,Werder Bremen,2,1,58.7,0.4109,0.3273,-0.149,3.122,1495.42,1494.06
23289,2024-03-08 19:30:00,VfB Stuttgart,Union Berlin,2,0,83.18,0.457,0.3017,-0.2156,4.976,1517.08,1490.0
23281,2024-03-09 14:30:00,Bayern Munich,Mainz 05,8,1,106.15,0.5009,0.2773,-0.2791,7.217,1533.06,1481.71
23282,2024-03-09 14:30:00,RasenBallsport Leipzig,Darmstadt,2,0,103.47,0.4958,0.2801,-0.2717,4.932,1521.33,1474.26
23285,2024-03-09 14:30:00,Borussia M.Gladbach,FC Cologne,3,3,72.11,0.436,0.3133,-0.1853,4.7,1494.47,1483.23
23288,2024-03-09 14:30:00,Augsburg,FC Heidenheim,1,0,57.76,0.4091,0.3283,-0.1465,3.175,1494.06,1493.59
23286,2024-03-09 17:30:00,Werder Bremen,Borussia Dortmund,1,2,28.48,0.3561,0.3577,-0.0699,3.216,1492.34,1527.3
23287,2024-03-10 14:30:00,Bochum,Freiburg,1,2,49.44,0.3938,0.3368,-0.1244,3.195,1482.24,1496.39
23284,2024-03-10 16:30:00,Eintracht Frankfurt,Hoffenheim,3,1,72.11,0.436,0.3133,-0.1853,5.014,1509.57,1493.37
23283,2024-03-10 18:30:00,Bayer Leverkusen,Wolfsburg,2,0,105.28,0.4993,0.2782,-0.2767,4.942,1539.9,1491.05
23295,2024-03-15 19:30:00,FC Cologne,RasenBallsport Leipzig,1,5,21.9,0.3446,0.3641,-0.0533,7.635,1479.2,1525.35
23291,2024-03-16 14:30:00,Union Berlin,Werder Bremen,2,1,57.67,0.4089,0.3284,-0.1463,3.236,1491.39,1490.96
23293,2024-03-16 14:30:00,Wolfsburg,Augsburg,1,3,56.99,0.4077,0.3291,-0.1445,5.131,1488.12,1497.0
23294,2024-03-16 14:30:00,Mainz 05,Bochum,2,0,59.48,0.4123,0.3265,-0.1511,5.125,1483.89,1480.06
23297,2024-03-16 14:30:00,FC Heidenheim,Borussia M.Gladbach,1,1,59.12,0.4116,0.3269,-0.1502,4.791,1493.23,1494.83
23298,2024-03-16 14:30:00,Darmstadt,Bayern Munich,2,5,1.2,0.3097,0.3835,-0.0028,6.639,1470.94,1536.39
23296,2024-03-16 17:30:00,Hoffenheim,VfB Stuttgart,0,3,36.29,0.37,0.35,-0.0899,6.534,1489.81,1520.64
23292,2024-03-17 14:30:00,Freiburg,Bayer Leverkusen,2,3,16.48,0.3353,0.3693,-0.0398,3.305,1494.67,1541.62
23290,2024-03-17 16:30:00,Borussia Dortmund,Eintracht Frankfurt,3,1,77.73,0.4466,0.3074,-0.2007,5.098,1529.34,1507.53
23300,2024-03-30 14:30:00,RasenBallsport Leipzig,Mainz 05,0,0,101.46,0.4919,0.2823,-0.2661,4.979,1524.68,1484.55
23301,2024-03-30 14:30:00,Bayer Leverkusen,Hoffenheim,2,1,111.81,0.5118,0.2712,-0.2948,3.284,1542.78,1488.66
23302,2024-03-30 14:30:00,Eintracht Frankfurt,Union Berlin,0,0,76.15,0.4436,0.3091,-0.1963,4.979,1507.04,1491.87
23303,2024-03-30 14:30:00,Borussia M.Gladbach,Freiburg,0,3,60.16,0.4136,0.3258,-0.153,6.718,1490.95,1498.54
23304,2024-03-30 14:30:00,Werder Bremen,Wolfsburg,0,2,62.84,0.4186,0.323,-0.1602,5.318,1487.87,1491.2
23299,2024-03-30 17:30:00,Bayern Munich,Borussia Dortmund,0,2,67.05,0.4265,0.3186,-0.1716,5.308,1533.28,1532.45
23306,2024-03-31 14:30:00,Augsburg,FC Cologne,1,1,77.79,0.4467,0.3074,-0.2008,4.992,1496.49,1479.71
23307,2024-03-31 16:30:00,VfB Stuttgart,FC Heidenheim,3,3,87.42,0.4651,0.2972,-0.2273,4.992,1520.08,1493.79
23305,2024-03-31 18:30:00,Bochum,Darmstadt,2,2,69.13,0.4304,0.3165,-0.1772,4.992,1479.62,1471.38
23311,2024-04-05 18:30:00,Eintracht Frankfurt,Werder Bremen,1,1,79.17,0.4494,0.3059,-0.2046,5.061,1506.53,1488.39
23309,2024-04-06 13:30:00,Union Berlin,Bayer Leverkusen,0,1,9.09,0.3228,0.3762,-0.0218,3.503,1490.08,1544.57
23310,2024-04-06 13:30:00,Freiburg,RasenBallsport Leipzig,1,4,33.85,0.3656,0.3524,-0.0837,6.929,1494.79,1528.44
23313,2024-04-06 13:30:00,Mainz 05,Darmstadt,4,0,73.17,0.438,0.3122,-0.1882,7.905,1487.76,1468.17
23315,2024-04-06 13:30:00,FC Heidenheim,Bayern Munich,3,2,20.51,0.3422,0.3654,-0.0498,3.485,1495.45,1531.63
23316,2024-04-06 13:30:00,FC Cologne,Bochum,2,1,60.09,0.4134,0.3259,-0.1528,3.424,1481.16,1478.17
23308,2024-04-06 16:30:00,Borussia Dortmund,VfB Stuttgart,0,1,72.37,0.4365,0.3131,-0.186,3.406,1530.43,1522.1
23314,2024-04-07 13:30:00,Hoffenheim,Augsburg,3,1,52.16,0.3988,0.334,-0.1316,5.461,1491.03,1494.12
23312,2024-04-07 15:30:00,Wolfsburg,Borussia M.Gladbach,1,3,60.25,0.4137,0.3257,-0.1532,5.442,1488.06,1494.09
23323,2024-04-12 18:30:00,Augsburg,Union Berlin,2,0,64.04,0.4208,0.3218,-0.1634,5.508,1496.43,1487.78
23317,2024-04-13 13:30:00,Bayern Munich,FC Cologne,2,0,110.47,0.5092,0.2726,-0.2911,5.412,1533.55,1479.24
23318,2024-04-13 13:30:00,RasenBallsport Leipzig,Wolfsburg,3,0,100.38,0.4899,0.2834,-0.2631,6.859,1530.97,1485.54
23320,2024-04-13 13:30:00,Mainz 05,Hoffenheim,4,1,56.73,0.4072,0.3293,-0.1438,6.992,1490.75,1488.03
23321,2024-04-13 13:30:00,Borussia M.Gladbach,Borussia Dortmund,1,2,23.66,0.3477,0.3624,-0.0577,3.548,1492.22,1532.31
23322,2024-04-13 13:30:00,Bochum,FC Heidenheim,1,1,42.72,0.3815,0.3436,-0.1067,5.173,1477.89,1495.73
23324,2024-04-13 16:30:00,VfB Stuttgart,Eintracht Frankfurt,3,0,75.57,0.4425,0.3097,-0.1948,6.934,1524.89,1503.74
23325,2024-04-14 13:30:00,Darmstadt,Freiburg,0,1,33.38,0.3648,0.3529,-0.0825,3.542,1466.25,1496.7
23319,2024-04-14 15:30:00,Bayer Leverkusen,Werder Bremen,5,0,116.18,0.5202,0.2666,-0.3069,7.93,1547.32,1485.64
23329,2024-04-19 18:30:00,Eintracht Frankfurt,Augsburg,3,1,67.31,0.4269,0.3184,-0.1723,5.606,1506.06,1494.11
23330,2024-04-20 13:30:00,Wolfsburg,Bochum,1,0,67.64,0.4276,0.318,-0.1732,3.546,1487.0,1476.43
23331,2024-04-20 13:30:00,FC Cologne,Darmstadt,0,2,72.99,0.4376,0.3124,-0.1877,5.608,1475.91,1469.58
23332,2024-04-20 13:30:00,Hoffenheim,Borussia M.Gladbach,4,3,55.82,0.4055,0.3303,-0.1413,3.565,1489.56,1490.69
23334,2024-04-20 13:30:00,FC Heidenheim,RasenBallsport Leipzig,1,2,24.76,0.3496,0.3613,-0.0605,3.615,1493.81,1532.88
23327,2024-04-20 16:30:00,Union Berlin,Bayern Munich,1,5,14.23,0.3314,0.3714,-0.0343,8.433,1483.42,1537.91
23333,2024-04-21 13:30:00,Werder Bremen,VfB Stuttgart,2,1,20.75,0.3426,0.3652,-0.0505,3.631,1487.36,1523.16
23326,2024-04-21 15:30:00,Borussia Dortmund,Bayer Leverkusen,1,1,44.99,0.3856,0.3413,-0.1126,5.288,1532.01,1547.62
23328,2024-04-21 17:30:00,Freiburg,Mainz 05,1,1,65.95,0.4244,0.3198,-0.1686,5.288,1496.26,1491.2
23341,2024-04-26 18:30:00,Bochum,Hoffenheim,3,2,46.86,0.3891,0.3394,-0.1175,3.638,1478.03,1487.96
23335,2024-04-27 13:30:00,Bayern Munich,Eintracht Frankfurt,2,1,91.85,0.4735,0.2925,-0.2396,3.577,1539.27,1504.7
23336,2024-04-27 13:30:00,RasenBallsport Leipzig,Borussia Dortmund,4,1,60.88,0.4149,0.325,-0.1549,7.252,1535.95,1528.94
23337,2024-04-27 13:30:00,Freiburg,Wolfsburg,1,2,69.25,0.4306,0.3163,-0.1775,3.612,1494.13,1489.13
23342,2024-04-27 13:30:00,Augsburg,Werder Bremen,0,3,66.74,0.4259,0.319,-0.1707,7.233,1489.87,1491.6
23338,2024-04-27 16:30:00,Bayer Leverkusen,VfB Stuttgart,2,2,84.45,0.4594,0.3003,-0.2191,5.376,1547.03,1523.75
23340,2024-04-28 13:30:00,Borussia M.Gladbach,Union Berlin,0,0,67.27,0.4269,0.3184,-0.1721,5.39,1490.22,1483.88
23339,2024-04-28 15:30:00,Mainz 05,FC Cologne,1,1,75.29,0.442,0.31,-0.194,5.39,1490.68,1476.43
23343,2024-04-28 17:30:00,Darmstadt,FC Heidenheim,0,1,35.77,0.369,0.3505,-0.0886,3.677,1467.58,1495.81
23349,2024-05-03 18:30:00,Hoffenheim,RasenBallsport Leipzig,1,1,12.01,0.3277,0.3735,-0.0289,5.465,1487.88,1536.03
23344,2024-05-04 13:30:00,Borussia Dortmund,Augsburg,5,1,99.07,0.4874,0.2848,-0.2595,8.439,1532.07,1486.75
23347,2024-05-04 13:30:00,Wolfsburg,Darmstadt,3,0,81.55,0.4539,0.3034,-0.2112,7.325,1492.02,1464.69
